OBJECTID,IN_FID,2019年线上送餐快餐可达性,2019年线上送餐快餐可得性,2019年线上送餐快餐平均价格,2019年线上送餐快餐可选择性,2019年线上送餐正餐可达性,2019年线上送餐正餐可得性,2019年线上送餐正餐平均价格,2019年线上送餐正餐可选择性,2019年线下步行快餐可达性,2019年线下步行快餐可得性,2019年线下步行快餐平均价格,2019年线下步行快餐可选择性,2019年线下步行正餐可达性,2019年线下步行正餐可得性,2019年线下步行正餐平均价格,2019年线下步行正餐可选择性,2023年线上送餐快餐可达性,2023年线上送餐快餐可得性,2023年线上送餐快餐平均价格,2023年线上送餐快餐可选择性,2023年线上送餐正餐可达性,2023年线上送餐正餐可得性,2023年线上送餐正餐平均价格,2023年线上送餐正餐可选择性,2023年线下步行快餐可达性,2023年线下步行快餐可得性,2023年线下步行快餐平均价格,2023年线下步行快餐可选择性,2023年线下步行正餐可达性,2023年线下步行正餐可得性,2023年线下步行正餐平均价格,2023年线下步行正餐可选择性,2025年线上送餐快餐可达性,2025年线上送餐快餐可得性,2025年线上送餐快餐平均价格,2025年线上送餐快餐可选择性,2025年线上送餐正餐可达性,2025年线上送餐正餐可得性,2025年线上送餐正餐平均价格,2025年线上送餐正餐可选择性,2025年线下步行快餐可达性,2025年线下步行快餐可得性,2025年线下步行快餐平均价格,2025年线下步行快餐可选择性,2025年线下步行正餐可达性,2025年线下步行正餐可得性,2025年线下步行正餐平均价格,2025年线下步行正餐可选择性,Cluster,建成时长,物业费,与市中心的距离,省,城市,行政区,小区,均价,地址,lng,lat
35,35,1191.452164,0.005492194,22.64964049,6.211957156,725.8526251,0.003384145,36.15093586,10.45620846,223.2229283,0.023408496,23.2876576,5.959171995,294.0028914,0.012872529,97.53741824,11.02011579,2663.388198,0.012639403,23.04339335,7.145953489,507.8736866,0.002557404,26.82411828,11.12732483,162.9676738,0.017509628,30.08813407,5.463642586,291.1188894,0.012537689,108.6096564,10.35715055,921.5210469,0.0043403,25.19661324,7.187454316,700.2672601,0.003347708,49.35609906,11.13832372,140.7112237,0.014780108,25.78358591,6.841778106,204.1963763,0.008522331,94.24892271,10.31652027,1,33,0.5,2043.105253,浙江,杭州,上城,勤远里,37335,"上城 - 吴山/清波门 - 察院前巷,近中山南路",120.164902,30.237219
36,36,1290.010726,0.006463158,21.07671338,6.133761137,773.5469486,0.003949224,32.27896617,10.49259467,144.3341212,0.035187578,19.06140837,4.670241753,318.1925854,0.0200059,90.48255554,11.97798495,2567.258131,0.01355649,23.31491441,7.26472621,556.0783534,0.002900709,28.3572254,10.34608628,90.92840769,0.022847117,22.16849927,4.929559485,284.9303796,0.016785297,95.63690424,12.37207145,1015.626298,0.005318867,24.14119386,7.107881068,646.4503411,0.00342477,45.36820405,11.31543533,76.17270597,0.017965633,26.13003821,5.836057128,223.903769,0.013285632,78.63246188,11.48148817,1,33,0.2,3929.829338,浙江,杭州,西湖,庆丰新村,37761,西湖 - 黄龙 - 西溪路394号,120.122036,30.271816
37,37,1505.857146,0.006519345,22.59304342,6.235820635,877.7916039,0.003823575,36.2184995,10.41214359,258.4764749,0.029982536,25.54258798,5.810423977,384.4785087,0.014247618,92.14458843,10.64001208,3239.283854,0.014328269,23.21691534,7.198998075,612.7732874,0.002728707,27.30881658,10.98455968,186.9693718,0.021682997,31.11871237,5.155636913,390.5819858,0.014007005,97.78367712,11.33187148,1146.612568,0.005085863,25.09624837,7.162938351,856.7768656,0.003757325,48.79354858,11.31024684,159.1514889,0.017717911,26.70658348,6.691948724,275.1303595,0.009792822,87.74984253,11.12628953,1,33,0.5,1782.094585,浙江,杭州,上城,梅花碑小区,37937,上城 - 城站 - 梅花碑1-6号,120.170648,30.243741
38,38,1663.488225,0.007530752,22.59268042,6.246122931,911.6934893,0.004160068,36.12239508,10.69797947,258.8260722,0.033562282,19.15759515,4.827748759,246.0368074,0.008881794,78.59967872,9.41496813,3514.038448,0.016006619,23.34734489,7.205793173,639.561783,0.002916312,28.57051558,11.13393127,61.78049294,0.007535081,19.15881388,3.78734103,146.4955915,0.005156378,78.47042348,10.04845798,1281.052354,0.005840341,24.79946002,7.031922295,914.6431397,0.004193296,47.36740748,11.40246273,58.29622695,0.006782731,22.49206508,5.667486727,114.2743583,0.004027418,73.89488485,10.322793,1,33,0.15,2882.869498,浙江,杭州,上城,莫邪塘东村,38600,上城 - 近江 - 解放东路,120.18511,30.246086
39,39,1799.111853,0.007143125,22.49543888,6.348167742,1039.685634,0.004189958,35.7979684,10.18932172,259.861142,0.019925335,22.86630238,5.728042051,523.3140275,0.016112141,92.98236847,12.79679784,3792.2223,0.015357216,23.28405804,7.234429782,715.2424335,0.002876989,28.41316853,11.06169088,230.8335344,0.017292181,25.28807953,5.45537096,596.0112351,0.018513906,88.65312408,13.27816639,1339.686915,0.005411687,25.07860562,7.171933006,1008.888878,0.004058421,49.15159177,11.10972069,219.0412342,0.016303288,25.91490308,6.44342819,414.5981302,0.012628054,87.89825357,13.06075823,1,33,0.14,1180.750177,浙江,杭州,上城,皮市巷小区,38823,上城 - 小营 - 庆春路,120.170013,30.25745
40,40,1792.656833,0.006804618,22.38152408,6.263229096,1033.85457,0.004005527,35.98578927,10.11552583,317.1159309,0.026114167,25.59046796,5.103889566,698.7840594,0.024496985,103.3437652,13.47513983,3721.016518,0.014406019,23.29266021,7.242524588,710.6893443,0.002741317,28.54474538,10.7558035,171.8629269,0.01492221,33.37771923,5.40746878,723.1911795,0.026311125,106.7365538,13.44280295,1291.237481,0.004979022,25.21802347,7.165975092,986.2926459,0.003815919,49.45113663,10.91495377,152.1055143,0.013078316,26.80793509,6.601456045,533.4748762,0.018492126,106.8637167,13.164727,1,33,0.7,1008.880685,浙江,杭州,拱墅,法轮寺弄小区,41850,"拱墅 - 武林 - 法轮寺弄,近观巷",120.163196,30.265322
41,41,1683.343685,0.007455749,22.47967841,6.22916387,905.052409,0.004039059,35.86402927,10.53955998,298.9694029,0.033783588,21.05082561,4.909007523,230.1234365,0.007746995,88.84109342,10.81825268,3532.2821,0.01575915,23.3118096,7.219747907,639.853361,0.002825251,28.86162218,11.15728317,94.49713231,0.010323196,21.38312208,4.135692671,126.3154054,0.004018109,93.33393936,11.04153494,1290.503778,0.005757962,24.65051776,7.054248431,916.8034765,0.004131431,46.91420812,11.31375725,91.03354363,0.010188073,20.99831597,5.799461239,116.9572147,0.003782855,78.62939022,9.686650778,1,33,0.5,3169.021085,浙江,杭州,上城,茶厂宿舍,44728,上城 - 凯旋/采荷 - 解放东路202号,120.189556,30.251671
42,42,1688.322583,0.006484508,22.42899608,6.310699766,1004.831603,0.003969698,36.26863919,9.949751267,281.6883051,0.055876099,31.74285327,5.011678029,662.5890503,0.029022431,110.3206174,13.33596652,3477.082059,0.013682852,23.40768857,7.218947322,680.6715478,0.002696041,28.83356243,10.71792566,216.8554485,0.04037217,35.20218393,4.954769725,714.0634951,0.030783704,115.9848433,13.53183594,1221.465434,0.00477439,25.37750804,7.212463991,953.2277897,0.003782263,49.7308883,10.77435778,178.4041384,0.034050895,28.99149931,6.157067251,477.6158035,0.020233464,110.9923204,12.93204328,1,33,0.5,762.3708825,浙江,杭州,拱墅,开化路小区,46600,拱墅 - 武林 - 开化路7号,120.15463,30.263248
43,43,1719.313162,0.006653576,22.49124858,6.311782774,1000.144708,0.003954509,36.07104324,10.19553229,415.1348857,0.070614443,26.33955001,5.520294074,751.130215,0.028839155,102.307069,13.29640055,3631.058225,0.014393035,23.28320934,7.238748843,686.4800119,0.002707191,28.4462781,10.93136369,276.2419054,0.047473187,29.55546923,5.243112711,835.7194536,0.03193036,104.4880986,13.50641467,1265.163678,0.004988731,25.18760327,7.17897427,960.9736744,0.003788885,49.57321447,10.97537417,223.5771489,0.036956625,28.6855758,6.336970467,571.28278,0.021019771,99.70525355,13.06804566,1,33,0.5,677.1078023,浙江,杭州,上城,宏农里,50500,上城 - 湖滨 - 岳王路41号,120.16439,30.259369
44,44,1721.404092,0.006588682,22.45719629,6.274741114,1001.667432,0.003922054,36.13240412,10.07101542,482.8390926,0.083951291,26.8492318,5.394108139,781.9555288,0.030463755,104.9241952,13.35375555,3607.480032,0.014137156,23.30259071,7.226879202,685.878484,0.00267882,28.51309205,10.72713879,324.0783315,0.059419391,30.75199471,4.985442906,855.2175191,0.033495488,108.1341782,13.55532559,1250.632615,0.004871696,25.25546338,7.175679003,957.2372686,0.003742302,49.6592165,10.91120905,264.9858964,0.045355287,28.30488173,6.204334436,590.2986509,0.02221961,103.4851382,12.9097978,1,33,0.3,628.9002629,浙江,杭州,拱墅,竹竿巷小区,50929,拱墅 - 孩儿巷 - 竹竿巷33号,120.162088,30.261509
45,45,1776.333143,0.007030143,22.03557046,6.260719565,1074.665955,0.004294487,34.87893642,10.36068948,150.5251518,0.013929718,24.73278627,5.769684795,225.3224583,0.006859286,97.81874,10.60419068,3437.937642,0.013738221,23.39190507,7.247785417,748.4573506,0.003009625,28.95309755,10.5456172,102.5023891,0.00928473,22.62280299,4.593893386,168.4168258,0.005047582,112.4034333,11.93951994,1279.355152,0.005161925,24.95297076,7.16406484,972.725034,0.003883183,48.30595682,11.16770818,87.26269241,0.007989068,26.40869285,5.999199353,130.543903,0.003967281,98.00808455,10.50958411,1,33,0.4,2888.214249,浙江,杭州,西湖,沈塘新村,53450,"西湖 - 文三路 - 莫干山路,近文三路",120.14418,30.281762
46,46,1594.261848,0.006232151,22.5816037,6.319604935,946.4830107,0.003796502,36.29968663,10.16812669,578.0989693,0.138697051,29.04281403,5.423474555,786.9739994,0.034518393,106.1043875,13.11668347,3399.172403,0.013684912,23.26226796,7.218806891,648.1145037,0.002616758,28.24902763,11.02483582,380.8848489,0.093153334,30.85326276,4.985292567,867.1529446,0.03693986,108.8363144,13.26130937,1182.090895,0.004718229,25.30903472,7.188822649,911.2431429,0.00365927,49.90271093,10.87519013,291.5308464,0.066874234,30.16019423,5.973689095,567.7260495,0.023539632,101.9700286,12.7205224,1,33,0.5,300.2956131,浙江,杭州,上城,五福里,55133,上城 - 湖滨 - 板桥路5号,120.161164,30.255845
47,47,1721.440843,0.007130265,21.79731883,6.194124276,1014.622815,0.004209336,34.06355373,10.36657166,139.0369575,0.01598772,26.44557704,4.742165381,265.2661945,0.008730317,75.27348787,11.8511645,3371.595492,0.01407327,23.41413427,7.285705112,747.1233282,0.003120485,29.1478563,10.39668783,72.41845636,0.008060336,19.746069,5.742443578,191.8168224,0.006340025,89.24281312,11.49872317,1278.737549,0.005391038,24.59775906,7.170919431,921.8699418,0.003803197,47.50671115,11.35444995,65.35141683,0.007068087,22.13357881,6.580526573,140.0237994,0.004654445,88.97210593,11.03345734,1,33,0.5,3607.855333,浙江,杭州,西湖,文二路48-70号小区,59938,西湖 - 文教 - 文二路44-70号,120.137803,30.286265
48,48,1646.921788,0.006628301,22.07648289,6.243871967,1039.203219,0.004298771,35.05482572,10.31140895,113.369616,0.01721946,20.72286047,5.310671768,182.8826958,0.011242801,138.041536,11.47421676,3225.245116,0.013230425,23.4863477,7.283294437,691.258678,0.002893958,29.2762618,10.49913129,58.07929286,0.008203307,32.86692293,5.527816314,114.4479999,0.007140221,174.3847105,12.31158163,1196.477641,0.004913659,25.2208217,7.192822408,939.0825294,0.003921484,49.07342024,11.164116,32.95048771,0.004950439,29.02616978,7.313823277,95.53789274,0.005848925,135.5482266,10.24770943,1,33,0.5,2183.684629,浙江,杭州,西湖,铁路新村,60500,西湖 - 黄龙 - 西溪路61号,120.141124,30.270093
49,49,1613.954416,0.007579479,21.18021777,6.1672279,936.3664729,0.004390236,33.11923235,10.27344553,150.7339435,0.025386736,20.15849283,4.908678276,383.357647,0.017333109,77.48825816,11.98756689,3192.673821,0.015036154,23.20673809,7.244560456,706.4877654,0.00330491,28.67215353,10.18512632,109.6137185,0.018024684,21.97805437,4.962341441,359.469302,0.016650881,82.10087872,11.90848698,1236.40494,0.005917735,24.18526728,7.072617308,812.5093369,0.003796945,46.12151628,11.2268304,98.56131871,0.016646248,24.30447645,6.155061449,284.6196188,0.013028888,73.19039693,11.44799908,1,33,0.6,4295.520876,浙江,杭州,西湖,花园西村,69795,西湖 - 文二路 - 文二路279号,120.125446,30.284276
50,50,1722.391152,0.007103323,21.82238997,6.199046815,1023.948085,0.004234761,34.15617959,10.39575536,133.083643,0.015384573,25.57042949,4.846960264,262.6075299,0.008869918,75.93068324,11.77081875,3365.979634,0.013995655,23.42096165,7.270944826,746.8717215,0.003110797,29.05717033,10.41630464,71.00228837,0.007949162,19.44876168,5.814429386,186.8466928,0.006419047,92.34690208,11.62529253,1275.190811,0.005355272,24.65774828,7.17954911,928.45529,0.003820377,47.63559937,11.35713462,65.91658475,0.00716048,21.91755531,6.654658945,140.1405928,0.004849123,89.91328219,10.94377774,1,33,0.5,3497.237484,浙江,杭州,西湖,文二新村,80957,西湖 - 学军 - 文二路55号,120.138117,30.285136
51,51,1427.422861,0.006022847,21.68412181,6.230498413,754.1399049,0.003172035,34.23439118,10.30930802,205.7392992,0.023676196,26.33658432,5.352219998,342.8937839,0.011221268,80.45269774,11.5522533,3001.239238,0.013150949,23.15169656,7.284255126,605.6831297,0.002645543,30.94551738,10.48686902,77.64615713,0.008961487,33.87166664,4.956321363,217.7737537,0.007241804,92.4510968,12.30917601,1091.800328,0.004850958,24.1368796,7.052275087,726.6913275,0.003125051,47.54933225,11.34229276,64.67013671,0.008066665,24.81424684,6.441025964,156.7760652,0.00520428,94.85592849,11.54428113,1,32,1,4664.80508,浙江,杭州,拱墅,上塘路411号小区,25000,拱墅 - 大关 - 上塘路411号,120.149845,30.30242
52,52,1094.078318,0.006174754,21.06410641,6.336934088,545.3186587,0.003038517,31.51658254,9.845521363,127.2761965,0.015314201,22.83677405,6.452008888,172.5088782,0.008158074,85.5081429,11.08195346,2689.908765,0.016137978,22.98836012,7.267355306,554.9927535,0.003249939,29.69151418,10.21757622,107.1850055,0.013283373,21.48213518,5.524505259,148.4072022,0.006776959,79.13725273,12.27758902,1060.435177,0.006774549,23.14449978,6.992670703,630.4292965,0.003743964,43.98922672,11.0377161,74.96152155,0.00928283,23.72975348,6.833169507,128.08626,0.006032639,98.36651463,11.70485299,1,32,0.15,7165.112728,浙江,杭州,拱墅,荣华里,25191,拱墅 - 拱宸桥 - 金华路158号,120.137692,30.325175
53,53,1778.450792,0.006946613,22.04024295,6.268937479,1053.288428,0.004143111,35.08736798,10.32946482,161.8028833,0.013386412,24.36202589,5.657088832,257.7707504,0.007118761,97.89113926,11.19509966,3448.419935,0.013594857,23.37287523,7.243638429,739.826808,0.002926369,29.01012753,10.51677941,127.2688425,0.010146499,22.44678872,4.581579183,209.2948645,0.005736852,107.2019914,11.77661949,1263.006538,0.005018127,24.8935456,7.185367266,956.4417845,0.003756845,48.26172005,11.19711512,89.50888634,0.0072689,26.96112793,5.697190988,157.5249428,0.004343762,98.18919872,10.92649202,1,32,0.15,3006.496538,浙江,杭州,拱墅,维元弄,29067,"拱墅 - 湖墅 - 湖墅南路227,251号",120.147861,30.28475
54,54,1692.277189,0.007360938,22.31610117,6.309903809,881.8758211,0.003849097,34.9809534,10.24040816,198.9067244,0.018796383,23.9912828,5.882553799,262.1383211,0.008511322,90.97779956,12.08752366,3490.317545,0.015336948,23.17641672,7.213538993,627.3661951,0.002694916,29.1317311,11.28012282,148.9325435,0.01360452,20.88357241,5.670886368,251.7727149,0.008088005,86.03365424,11.81086222,1267.461278,0.005560601,24.44084801,7.076621575,885.687774,0.003920032,46.32150557,11.27786142,137.6047176,0.012352742,29.4704076,6.443028667,185.5272218,0.005976945,81.70263123,11.04271368,1,32,0.5,3491.612847,浙江,杭州,上城,妇保宿舍,33000,上城 - 南肖埠 - 庆春东路32号,120.192956,30.260277
55,55,1473.087683,0.006729431,21.99531393,6.332276115,734.2789333,0.003296962,32.68561614,10.13707141,188.8991245,0.021543193,25.81427246,5.546319007,269.8609826,0.011525233,73.69699541,9.939289197,3067.049813,0.014567295,22.84015497,7.237126496,602.8936245,0.002871806,31.77072838,11.13331164,107.9656023,0.012312969,19.15116929,5.061341821,221.1337426,0.009206215,69.37593951,10.09145382,1146.928939,0.005578823,24.144482,7.07049155,768.8939363,0.003685849,44.58450265,11.1713426,81.49855668,0.009159225,22.4535248,6.079158512,178.9286596,0.007465143,76.57282282,10.08481428,1,32,0.15,4322.274251,浙江,杭州,上城,农药厂宿舍,33200,上城 - 南肖埠 - 双菱路,120.189054,30.286845
56,56,1620.375917,0.006320158,22.00818569,6.325250942,884.0770616,0.003449755,35.29251349,10.27036946,91.66884546,0.010385419,23.30126821,5.319041272,206.0682914,0.006969992,69.51996115,11.08685534,3279.00433,0.013142188,22.88906571,7.22603073,665.7430158,0.002665481,29.6128311,10.59221876,40.68157969,0.004471905,24.29287095,5.966382138,138.5016952,0.004219644,71.90411196,11.4994665,1140.475221,0.004589633,24.70114409,7.124785901,827.1225846,0.003258189,48.01001039,11.27182675,40.19595004,0.00426343,26.36935913,6.279372218,104.1451027,0.003226078,82.87072001,10.00811017,1,32,0.5,3552.280626,浙江,杭州,拱墅,朝晖六小区,33430,拱墅 - 朝晖 - 新市街64号,120.164783,30.291449
57,57,1764.342256,0.006651849,22.10970134,6.317298925,1003.048685,0.003805828,35.77312448,10.24767525,145.964507,0.014306738,21.62437931,6.020231818,245.8290864,0.007195406,95.22305937,12.43260394,3528.845589,0.013516489,22.99249253,7.243964747,713.0490829,0.002713201,29.03460328,10.71107287,126.9210376,0.012576799,27.65129315,5.886671116,229.9169109,0.00660588,97.54348016,12.4628688,1219.091168,0.004652726,24.93989956,7.113167333,924.7231408,0.003500851,48.51498656,11.13874489,121.4288062,0.012207207,28.83160201,6.657611035,183.2636736,0.005265659,104.6918608,11.70695711,1,32,0.5,2875.636881,浙江,杭州,拱墅,朝晖一小区,33543,"拱墅 - 朝晖 - 文晖路,近河东路",120.161911,30.285055
58,58,1547.522814,0.00716662,21.28012933,6.15663924,921.1578975,0.004274793,33.26619501,10.29417361,294.7593597,0.065399726,21.19301023,4.800877609,384.2946348,0.019306444,83.0094077,12.44559833,3070.246609,0.014341582,23.27976214,7.26104298,681.3266722,0.003166102,28.80184143,10.17817087,186.8607967,0.040375934,23.01915184,4.570056307,364.703042,0.018470198,92.65090952,12.08588362,1186.23303,0.005622852,24.31861574,7.086803781,797.788526,0.003706554,46.41288447,11.24140306,172.0765762,0.036127047,25.58218226,5.856042346,284.6810781,0.014158128,79.08282166,11.69954198,1,32,0.15,3954.461591,浙江,杭州,西湖,九莲新村,37258,西湖 - 九莲 - 文三路356号,120.126791,30.280506
59,59,1934.470704,0.007372036,22.22331864,6.379770296,1099.995208,0.004247233,35.25231478,10.28038663,171.2509043,0.012402896,26.63279377,4.825130974,335.6695523,0.008200886,84.71844811,13.06979312,3980.401099,0.015369882,23.10798162,7.243377639,763.0964767,0.00292673,28.89344488,10.86925736,66.29014677,0.004878883,23.28927652,4.956172047,285.1756403,0.007011319,90.68042824,13.06439288,1384.061869,0.005324334,25.02601417,7.157698501,1048.126858,0.004038537,48.79284828,11.12024653,61.13466831,0.00467624,23.53150645,5.80367938,231.1374132,0.00572079,100.651646,13.32734128,1,32,0.5,2046.083483,浙江,杭州,拱墅,浙报宿舍(下城),39551,拱墅 - 长庆 - 体育场路176号,120.170851,30.272647
60,60,1462.302501,0.005949199,22.65343447,6.313330905,888.4826335,0.003707395,36.32695829,10.13700402,344.4867064,0.061458747,30.59718059,5.57506885,672.5319897,0.031235515,105.1807844,12.18900622,3158.311985,0.013287369,23.187442,7.224117546,610.0220163,0.002618413,27.6696199,11.10753859,189.287629,0.031983228,32.09900522,5.252069884,683.4704895,0.03082452,110.2185012,12.61795597,1097.596933,0.00456762,25.35678163,7.25399297,856.8987859,0.003604517,49.91341915,10.85224711,145.1654942,0.022763805,27.03041459,6.402791825,456.4365429,0.020124833,99.30746691,12.07431219,1,32,0.5,757.0888206,浙江,杭州,上城,染坊弄,40157,"上城 - 湖滨 - 西湖大道,近延安南路",120.161306,30.249611
61,61,1682.375422,0.00755849,22.59095231,6.275425555,925.6751302,0.004189726,36.11759064,10.66623205,250.694355,0.034090466,20.18463107,5.04222064,252.2903746,0.008962187,78.84507808,9.640926529,3553.372171,0.016085642,23.34630504,7.201887879,647.508888,0.002928136,28.53016553,11.11244458,66.05468192,0.009146778,21.44095571,3.711561177,155.0754744,0.005319922,77.64500817,10.44692527,1293.509971,0.005863826,24.82284179,7.05651208,927.4315598,0.004218491,47.44416378,11.37619684,59.6356263,0.007889037,24.63302719,5.555269447,117.4071567,0.004046151,72.69562195,10.29212874,1,32,0.15,2799.631516,浙江,杭州,上城,莫邪塘北村,41957,上城 - 近江 - 秋涛路一弄33号,120.184373,30.246488
62,62,1563.268933,0.007196827,22.5209442,6.254880315,834.6344425,0.003898766,35.99629475,10.57305731,325.2792732,0.039434861,19.70039297,4.92847538,219.0318676,0.008155184,85.50410309,9.923998327,3302.95624,0.015277164,23.33487471,7.214919778,597.3821918,0.002780812,28.9402953,11.02991354,96.18410545,0.011508926,21.82558484,3.761161461,118.521592,0.005027199,126.5638014,10.97104209,1215.790329,0.005630555,24.59601921,7.036612871,848.2693411,0.003990782,46.74238822,11.32575917,97.82132367,0.011713085,21.42342856,5.823534707,106.9475208,0.004334092,117.0184305,10.93687766,1,32,0.9,3380.07308,浙江,杭州,上城,夕照新村,46533,"上城 - 凯旋/采荷 - 清江路,近杭海路",120.190795,30.247438
